,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
251,0144.a1.txt,1114,1268,679,794,1,0,3
252,0131.a1.txt,1376,1481,786,511,0,0,0
253,1062.a1.txt,1310,1207,569,558,8,0,2
254,1005.a1.txt,1545,1176,717,728,0,0,1
255,0221.a1.txt,1334,1410,673,623,1,1,3
256,1010.a1.txt,1279,1279,727,568,3,0,2
257,2061.a1.txt,1420,982,695,770,4,0,1
258,3039.a1.txt,1688,1306,828,828,0,0,0
259,2028.a1.txt,1434,1269,711,787,0,0,0
260,0232.a1.txt,1345,1345,673,787,4,0,1
261,1078.a1.txt,1417,1255,567,536,0,0,1
262,0106.a1.txt,1543,1296,840,877,1,0,0
263,1092.a1.txt,1027,1329,575,904,0,0,0
264,3005.a1.txt,1425,1682,678,561,2,0,0
265,1104.a1.txt,1280,1485,538,627,0,0,1
266,0145.a1.txt,1606,1204,681,742,0,0,0
267,1050.a1.txt,1173,1265,743,795,3,0,0
268,0175.a1.txt,1108,1411,630,756,0,0,1
269,0155.a1.txt,1031,1558,736,822,0,0,0
270,0172.a1.txt,1321,1144,762,712,12,0,0
271,3026.a1.txt,1648,1151,745,858,2,0,0
272,1088.a1.txt,1480,1367,663,429,2,0,1
273,2024.a1.txt,1220,1335,796,719,0,0,0
274,2057.a1.txt,1274,1475,643,706,0,1,0
275,3003.a1.txt,1461,1070,967,741,2,1,1
276,2009.a1.txt,1261,1333,595,595,0,0,1
277,2063.a1.txt,1431,1540,817,572,0,0,1
278,1109.a1.txt,1391,1529,795,688,0,0,0
279,3023.a1.txt,1113,1349,642,600,0,0,1
280,0193.a1.txt,1214,1460,788,543,0,1,1
281,2023.a1.txt,1207,1366,610,707,2,0,0
282,0140.a1.txt,1461,1318,797,511,5,0,0
283,0169.a1.txt,1401,1329,664,556,0,0,2
284,1067.a1.txt,1405,1181,717,643,1,0,1
285,0104.a1.txt,1323,1199,569,680,0,1,2
286,0137.a1.txt,1111,1236,824,849,0,0,2
287,4043.a1.txt,1265,1388,673,673,0,0,0
288,0226.a1.txt,1469,1131,897,689,0,0,0
289,0208.a1.txt,1429,1143,821,643,2,0,2
290,0127.a1.txt,1143,1429,599,857,0,0,0
291,2041.a1.txt,1222,1274,845,611,1,1,0
292,1032.a1.txt,1307,1391,707,612,1,0,1
293,0152.a1.txt,1397,1265,737,682,0,0,0
294,2050.a1.txt,1619,1508,556,334,0,0,0
295,3015.a1.txt,1624,1531,742,580,0,0,0
296,3020.a1.txt,1302,1258,434,738,0,0,1
297,0192.a1.txt,936,1362,713,691,0,0,2
298,1008.a1.txt,1471,1318,565,635,1,0,0
299,0112.a1.txt,1316,1280,789,682,0,0,1
300,0191.a1.txt,1259,1367,755,683,0,0,2
301,1096.a1.txt,1253,1367,672,729,0,1,1
302,0162.a1.txt,1213,1262,662,613,0,0,1
